year,month,crop_name,region,inflation_index,price_per_kg,lag_1m,lag_3m,lag_6m,lag_12m,rolling_3m_avg
2023,12,Sorghum (yellow),Benshangul-Gumuz,1.302,60.1,57.11,63.36,68.86,48.81,58.86
2024,1,Sorghum (yellow),Benshangul-Gumuz,1.3173,72.56,60.1,56.12,65.03,57.98,57.78
2024,2,Sorghum (yellow),Benshangul-Gumuz,1.3327,75.08,72.56,57.11,66.11,58.68,63.26
2024,3,Sorghum (yellow),Benshangul-Gumuz,1.3483,77.79,75.08,60.1,63.36,59.77,69.25
2024,4,Sorghum (yellow),Benshangul-Gumuz,1.3641,85.76,77.79,72.56,56.12,65.89,75.14
2024,5,Sorghum (yellow),Benshangul-Gumuz,1.3801,85.44,85.76,75.08,57.11,66.13,79.54
2024,6,Sorghum (yellow),Benshangul-Gumuz,1.3962,81.98,85.44,77.79,60.1,68.86,83.0
2024,7,Sorghum (yellow),Benshangul-Gumuz,1.4126,81.44,81.98,85.76,72.56,65.03,84.39
2024,8,Sorghum (yellow),Benshangul-Gumuz,1.4291,77.49,81.44,85.44,75.08,66.11,82.95
2024,9,Sorghum (yellow),Benshangul-Gumuz,1.4459,74.96,77.49,81.98,77.79,63.36,80.3
2024,10,Sorghum (yellow),Benshangul-Gumuz,1.4628,65.59,74.96,81.44,85.76,56.12,77.96
2024,11,Sorghum (yellow),Benshangul-Gumuz,1.48,68.78,65.59,77.49,85.44,57.11,72.68
2024,12,Sorghum (yellow),Benshangul-Gumuz,1.4973,70.64,68.78,74.96,81.98,60.1,69.78
2015,1,Sorghum (yellow),Dire Dawa,0.2882,17.91,,,,,
2015,2,Sorghum (yellow),Dire Dawa,0.2905,17.2,17.91,,,,17.91
2015,3,Sorghum (yellow),Dire Dawa,0.2929,17.86,17.2,,,,17.56
2015,4,Sorghum (yellow),Dire Dawa,0.2952,19.08,17.86,17.91,,,17.66
2015,5,Sorghum (yellow),Dire Dawa,0.2976,19.59,19.08,17.2,,,18.05
2015,6,Sorghum (yellow),Dire Dawa,0.3,19.67,19.59,17.86,,,18.84
2015,7,Sorghum (yellow),Dire Dawa,0.3024,19.08,19.67,19.08,17.91,,19.45
2015,8,Sorghum (yellow),Dire Dawa,0.3049,18.58,19.08,19.59,17.2,,19.45
2015,9,Sorghum (yellow),Dire Dawa,0.3073,17.09,18.58,19.67,17.86,,19.11
2015,10,Sorghum (yellow),Dire Dawa,0.3098,14.45,17.09,19.08,19.08,,18.25
2015,11,Sorghum (yellow),Dire Dawa,0.3123,14.68,14.45,18.58,19.59,,16.71
2015,12,Sorghum (yellow),Dire Dawa,0.3148,15.49,14.68,17.09,19.67,,15.41
2016,1,Sorghum (yellow),Dire Dawa,0.3166,18.64,15.49,14.45,19.08,17.91,14.87
2016,2,Sorghum (yellow),Dire Dawa,0.3185,20.29,18.64,14.68,18.58,17.2,16.27
2016,3,Sorghum (yellow),Dire Dawa,0.3204,19.93,20.29,15.49,17.09,17.86,18.14
2016,4,Sorghum (yellow),Dire Dawa,0.3223,20.8,19.93,18.64,14.45,19.08,19.62
2016,5,Sorghum (yellow),Dire Dawa,0.3242,20.66,20.8,20.29,14.68,19.59,20.34
2016,6,Sorghum (yellow),Dire Dawa,0.3261,20.48,20.66,19.93,15.49,19.67,20.46
2016,7,Sorghum (yellow),Dire Dawa,0.328,20.93,20.48,20.8,18.64,19.08,20.65
2016,8,Sorghum (yellow),Dire Dawa,0.3299,19.95,20.93,20.66,20.29,18.58,20.69
2016,9,Sorghum (yellow),Dire Dawa,0.3319,20.74,19.95,20.48,19.93,17.09,20.45
2016,10,Sorghum (yellow),Dire Dawa,0.3338,17.21,20.74,20.93,20.8,14.45,20.54
2016,11,Sorghum (yellow),Dire Dawa,0.3358,17.49,17.21,19.95,20.66,14.68,19.3
2016,12,Sorghum (yellow),Dire Dawa,0.3378,18.31,17.49,20.74,20.48,15.49,18.48
2017,1,Sorghum (yellow),Dire Dawa,0.3404,18.45,18.31,17.21,20.93,18.64,17.67
2017,2,Sorghum (yellow),Dire Dawa,0.3431,20.42,18.45,17.49,19.95,20.29,18.08
2017,3,Sorghum (yellow),Dire Dawa,0.3458,21.01,20.42,18.31,20.74,19.93,19.06
2017,4,Sorghum (yellow),Dire Dawa,0.3486,21.2,21.01,18.45,17.21,20.8,19.96
2017,5,Sorghum (yellow),Dire Dawa,0.3513,23.28,21.2,20.42,17.49,20.66,20.88
2017,6,Sorghum (yellow),Dire Dawa,0.3541,22.46,23.28,21.01,18.31,20.48,21.83
2017,7,Sorghum (yellow),Dire Dawa,0.3569,21.32,22.46,21.2,18.45,20.93,22.31
2017,8,Sorghum (yellow),Dire Dawa,0.3597,21.86,21.32,23.28,20.42,19.95,22.35
2017,9,Sorghum (yellow),Dire Dawa,0.3626,19.81,21.86,22.46,21.01,20.74,21.88
2017,10,Sorghum (yellow),Dire Dawa,0.3654,18.58,19.81,21.32,21.2,17.21,21.0
2017,11,Sorghum (yellow),Dire Dawa,0.3683,17.21,18.58,21.86,23.28,17.49,20.08
2017,12,Sorghum (yellow),Dire Dawa,0.3712,18.2,17.21,19.81,22.46,18.31,18.53
2018,1,Sorghum (yellow),Dire Dawa,0.3752,22.49,18.2,18.58,21.32,18.45,18.0
2018,2,Sorghum (yellow),Dire Dawa,0.3793,22.9,22.49,17.21,21.86,20.42,19.3
2018,3,Sorghum (yellow),Dire Dawa,0.3834,24.99,22.9,18.2,19.81,21.01,21.2
2018,4,Sorghum (yellow),Dire Dawa,0.3876,24.75,24.99,22.49,18.58,21.2,23.46
2018,5,Sorghum (yellow),Dire Dawa,0.3918,26.21,24.75,22.9,17.21,23.28,24.21
2018,6,Sorghum (yellow),Dire Dawa,0.396,24.57,26.21,24.99,18.2,22.46,25.32
2018,7,Sorghum (yellow),Dire Dawa,0.4003,25.56,24.57,24.75,22.49,21.32,25.18
2018,8,Sorghum (yellow),Dire Dawa,0.4046,23.49,25.56,26.21,22.9,21.86,25.45
2018,9,Sorghum (yellow),Dire Dawa,0.409,24.37,23.49,24.57,24.99,19.81,24.54
2018,10,Sorghum (yellow),Dire Dawa,0.4134,20.77,24.37,25.56,24.75,18.58,24.47
2018,11,Sorghum (yellow),Dire Dawa,0.4179,20.31,20.77,23.49,26.21,17.21,22.88
2018,12,Sorghum (yellow),Dire Dawa,0.4224,20.21,20.31,24.37,24.57,18.2,21.82
2019,1,Sorghum (yellow),Dire Dawa,0.4276,24.07,20.21,20.77,25.56,22.49,20.43
2019,2,Sorghum (yellow),Dire Dawa,0.4329,26.63,24.07,20.31,23.49,22.9,21.53
2019,3,Sorghum (yellow),Dire Dawa,0.4382,28.78,26.63,20.21,24.37,24.99,23.64
2019,4,Sorghum (yellow),Dire Dawa,0.4436,29.34,28.78,24.07,20.77,24.75,26.49
2019,5,Sorghum (yellow),Dire Dawa,0.4491,30.44,29.34,26.63,20.31,26.21,28.25
2019,6,Sorghum (yellow),Dire Dawa,0.4546,27.61,30.44,28.78,20.21,24.57,29.52
2019,7,Sorghum (yellow),Dire Dawa,0.4602,27.77,27.61,29.34,24.07,25.56,29.13
2019,8,Sorghum (yellow),Dire Dawa,0.4658,28.57,27.77,30.44,26.63,23.49,28.61
2019,9,Sorghum (yellow),Dire Dawa,0.4716,26.71,28.57,27.61,28.78,24.37,27.98
2019,10,Sorghum (yellow),Dire Dawa,0.4774,22.43,26.71,27.77,29.34,20.77,27.68
2019,11,Sorghum (yellow),Dire Dawa,0.4832,22.91,22.43,28.57,30.44,20.31,25.9
2019,12,Sorghum (yellow),Dire Dawa,0.4892,23.88,22.91,26.71,27.61,20.21,24.02
2020,1,Sorghum (yellow),Dire Dawa,0.4968,29.42,23.88,22.43,27.77,24.07,23.07
2020,2,Sorghum (yellow),Dire Dawa,0.5046,31.38,29.42,22.91,28.57,26.63,25.4
2020,3,Sorghum (yellow),Dire Dawa,0.5124,33.0,31.38,23.88,26.71,28.78,28.23
2020,4,Sorghum (yellow),Dire Dawa,0.5204,37.32,33.0,29.42,22.43,29.34,31.27
2020,5,Sorghum (yellow),Dire Dawa,0.5285,38.98,37.32,31.38,22.91,30.44,33.9
2020,6,Sorghum (yellow),Dire Dawa,0.5368,37.45,38.98,33.0,23.88,27.61,36.43
2020,7,Sorghum (yellow),Dire Dawa,0.5451,38.52,37.45,37.32,29.42,27.77,37.92
2020,8,Sorghum (yellow),Dire Dawa,0.5536,35.0,38.52,38.98,31.38,28.57,38.32
2020,9,Sorghum (yellow),Dire Dawa,0.5623,33.93,35.0,37.45,33.0,26.71,36.99
2020,10,Sorghum (yellow),Dire Dawa,0.571,28.08,33.93,38.52,37.32,22.43,35.82
2020,11,Sorghum (yellow),Dire Dawa,0.5799,27.75,28.08,35.0,38.98,22.91,32.34
2020,12,Sorghum (yellow),Dire Dawa,0.589,29.22,27.75,33.93,37.45,23.88,29.92
2021,1,Sorghum (yellow),Dire Dawa,0.6008,37.0,29.22,28.08,38.52,29.42,28.35
2021,2,Sorghum (yellow),Dire Dawa,0.6128,38.68,37.0,27.75,35.0,31.38,31.32
2021,3,Sorghum (yellow),Dire Dawa,0.625,39.48,38.68,29.22,33.93,33.0,34.97
2021,4,Sorghum (yellow),Dire Dawa,0.6375,41.93,39.48,37.0,28.08,37.32,38.39
2021,5,Sorghum (yellow),Dire Dawa,0.6502,43.41,41.93,38.68,27.75,38.98,40.03
2021,6,Sorghum (yellow),Dire Dawa,0.6632,41.59,43.41,39.48,29.22,37.45,41.61
2021,7,Sorghum (yellow),Dire Dawa,0.6765,40.68,41.59,41.93,37.0,38.52,42.31
2021,8,Sorghum (yellow),Dire Dawa,0.69,42.15,40.68,43.41,38.68,35.0,41.89
2021,9,Sorghum (yellow),Dire Dawa,0.7038,40.08,42.15,41.59,39.48,33.93,41.47
2021,10,Sorghum (yellow),Dire Dawa,0.7178,34.87,40.08,40.68,41.93,28.08,40.97
2021,11,Sorghum (yellow),Dire Dawa,0.7322,34.71,34.87,42.15,43.41,27.75,39.03
2021,12,Sorghum (yellow),Dire Dawa,0.7468,35.38,34.71,40.08,41.59,29.22,36.55
2022,1,Sorghum (yellow),Dire Dawa,0.7652,45.44,35.38,34.87,40.68,37.0,34.99
2022,2,Sorghum (yellow),Dire Dawa,0.7841,49.65,45.44,34.71,42.15,38.68,38.51
2022,3,Sorghum (yellow),Dire Dawa,0.8034,52.63,49.65,35.38,40.08,39.48,43.49
2022,4,Sorghum (yellow),Dire Dawa,0.8232,58.29,52.63,45.44,34.87,41.93,49.24
2022,5,Sorghum (yellow),Dire Dawa,0.8434,61.93,58.29,49.65,34.71,43.41,53.52
2022,6,Sorghum (yellow),Dire Dawa,0.8642,58.15,61.93,52.63,35.38,41.59,57.62
2022,7,Sorghum (yellow),Dire Dawa,0.8855,58.12,58.15,58.29,45.44,40.68,59.46
2022,8,Sorghum (yellow),Dire Dawa,0.9073,56.67,58.12,61.93,49.65,42.15,59.4
2022,9,Sorghum (yellow),Dire Dawa,0.9296,57.32,56.67,58.15,52.63,40.08,57.65
2022,10,Sorghum (yellow),Dire Dawa,0.9525,51.09,57.32,58.12,58.29,34.87,57.37
2022,11,Sorghum (yellow),Dire Dawa,0.976,50.14,51.09,56.67,61.93,34.71,55.03
2022,12,Sorghum (yellow),Dire Dawa,1.0,50.32,50.14,57.32,58.15,35.38,52.85
2023,1,Sorghum (yellow),Dire Dawa,1.0222,62.1,50.32,51.09,58.12,45.44,50.52
2023,2,Sorghum (yellow),Dire Dawa,1.045,67.56,62.1,50.14,56.67,49.65,54.19
2023,3,Sorghum (yellow),Dire Dawa,1.0682,67.97,67.56,50.32,57.32,52.63,59.99
2023,4,Sorghum (yellow),Dire Dawa,1.092,72.28,67.97,62.1,51.09,58.29,65.88
2023,5,Sorghum (yellow),Dire Dawa,1.1162,72.4,72.28,67.56,50.14,61.93,69.27
2023,6,Sorghum (yellow),Dire Dawa,1.1411,70.13,72.4,67.97,50.32,58.15,70.88
2023,7,Sorghum (yellow),Dire Dawa,1.1664,73.57,70.13,72.28,62.1,58.12,71.6
2023,8,Sorghum (yellow),Dire Dawa,1.1924,70.33,73.57,72.4,67.56,56.67,72.03
2023,9,Sorghum (yellow),Dire Dawa,1.2189,68.86,70.33,70.13,67.97,57.32,71.34
2023,10,Sorghum (yellow),Dire Dawa,1.246,61.86,68.86,73.57,72.28,51.09,70.92
2023,11,Sorghum (yellow),Dire Dawa,1.2737,59.6,61.86,70.33,72.4,50.14,67.02
2023,12,Sorghum (yellow),Dire Dawa,1.302,64.54,59.6,68.86,70.13,50.32,63.44
2024,1,Sorghum (yellow),Dire Dawa,1.3173,82.5,64.54,61.86,73.57,62.1,62.0
2024,2,Sorghum (yellow),Dire Dawa,1.3327,82.23,82.5,59.6,70.33,67.56,68.88
2024,3,Sorghum (yellow),Dire Dawa,1.3483,83.56,82.23,64.54,68.86,67.97,76.42
2024,4,Sorghum (yellow),Dire Dawa,1.3641,85.61,83.56,82.5,61.86,72.28,82.76
2024,5,Sorghum (yellow),Dire Dawa,1.3801,94.33,85.61,82.23,59.6,72.4,83.8
2024,6,Sorghum (yellow),Dire Dawa,1.3962,91.55,94.33,83.56,64.54,70.13,87.83
2024,7,Sorghum (yellow),Dire Dawa,1.4126,88.15,91.55,85.61,82.5,73.57,90.5
2024,8,Sorghum (yellow),Dire Dawa,1.4291,80.48,88.15,94.33,82.23,70.33,91.34
2024,9,Sorghum (yellow),Dire Dawa,1.4459,83.92,80.48,91.55,83.56,68.86,86.73
2024,10,Sorghum (yellow),Dire Dawa,1.4628,76.7,83.92,88.15,85.61,61.86,84.18
2024,11,Sorghum (yellow),Dire Dawa,1.48,70.26,76.7,80.48,94.33,59.6,80.37
2024,12,Sorghum (yellow),Dire Dawa,1.4973,74.85,70.26,83.92,91.55,64.54,76.96
2015,1,Sorghum (yellow),Gambella,0.2882,16.19,,,,,
2015,2,Sorghum (yellow),Gambella,0.2905,16.82,16.19,,,,16.19
2015,3,Sorghum (yellow),Gambella,0.2929,18.69,16.82,,,,16.51
2015,4,Sorghum (yellow),Gambella,0.2952,18.84,18.69,16.19,,,17.23
2015,5,Sorghum (yellow),Gambella,0.2976,18.91,18.84,16.82,,,18.12
2015,6,Sorghum (yellow),Gambella,0.3,17.6,18.91,18.69,,,18.81
2015,7,Sorghum (yellow),Gambella,0.3024,17.75,17.6,18.84,16.19,,18.45
2015,8,Sorghum (yellow),Gambella,0.3049,17.54,17.75,18.91,16.82,,18.09
2015,9,Sorghum (yellow),Gambella,0.3073,16.59,17.54,17.6,18.69,,17.63
2015,10,Sorghum (yellow),Gambella,0.3098,14.62,16.59,17.75,18.84,,17.29
2015,11,Sorghum (yellow),Gambella,0.3123,13.77,14.62,17.54,18.91,,16.25
2015,12,Sorghum (yellow),Gambella,0.3148,14.68,13.77,16.59,17.6,,14.99
2016,1,Sorghum (yellow),Gambella,0.3166,18.31,14.68,14.62,17.75,16.19,14.36
2016,2,Sorghum (yellow),Gambella,0.3185,18.84,18.31,13.77,17.54,16.82,15.59
2016,3,Sorghum (yellow),Gambella,0.3204,20.31,18.84,14.68,16.59,18.69,17.28
2016,4,Sorghum (yellow),Gambella,0.3223,20.2,20.31,18.31,14.62,18.84,19.15
2016,5,Sorghum (yellow),Gambella,0.3242,20.98,20.2,18.84,13.77,18.91,19.78
2016,6,Sorghum (yellow),Gambella,0.3261,20.0,20.98,20.31,14.68,17.6,20.5
2016,7,Sorghum (yellow),Gambella,0.328,21.06,20.0,20.2,18.31,17.75,20.39
2016,8,Sorghum (yellow),Gambella,0.3299,19.33,21.06,20.98,18.84,17.54,20.68
2016,9,Sorghum (yellow),Gambella,0.3319,18.56,19.33,20.0,20.31,16.59,20.13
2016,10,Sorghum (yellow),Gambella,0.3338,16.54,18.56,21.06,20.2,14.62,19.65
2016,11,Sorghum (yellow),Gambella,0.3358,16.58,16.54,19.33,20.98,13.77,18.14
2016,12,Sorghum (yellow),Gambella,0.3378,17.12,16.58,18.56,20.0,14.68,17.23
2017,1,Sorghum (yellow),Gambella,0.3404,17.94,17.12,16.54,21.06,18.31,16.75
2017,2,Sorghum (yellow),Gambella,0.3431,19.36,17.94,16.58,19.33,18.84,17.21
2017,3,Sorghum (yellow),Gambella,0.3458,20.02,19.36,17.12,18.56,20.31,18.14
2017,4,Sorghum (yellow),Gambella,0.3486,19.71,20.02,17.94,16.54,20.2,19.11
2017,5,Sorghum (yellow),Gambella,0.3513,22.17,19.71,19.36,16.58,20.98,19.7
2017,6,Sorghum (yellow),Gambella,0.3541,21.23,22.17,20.02,17.12,20.0,20.63
2017,7,Sorghum (yellow),Gambella,0.3569,21.0,21.23,19.71,17.94,21.06,21.04
2017,8,Sorghum (yellow),Gambella,0.3597,20.49,21.0,22.17,19.36,19.33,21.47
2017,9,Sorghum (yellow),Gambella,0.3626,19.69,20.49,21.23,20.02,18.56,20.91
2017,10,Sorghum (yellow),Gambella,0.3654,17.36,19.69,21.0,19.71,16.54,20.39
2017,11,Sorghum (yellow),Gambella,0.3683,17.5,17.36,20.49,22.17,16.58,19.18
2017,12,Sorghum (yellow),Gambella,0.3712,17.6,17.5,19.69,21.23,17.12,18.18
2018,1,Sorghum (yellow),Gambella,0.3752,21.35,17.6,17.36,21.0,17.94,17.49
2018,2,Sorghum (yellow),Gambella,0.3793,22.7,21.35,17.5,20.49,19.36,18.82
2018,3,Sorghum (yellow),Gambella,0.3834,23.98,22.7,17.6,19.69,20.02,20.55
2018,4,Sorghum (yellow),Gambella,0.3876,23.47,23.98,21.35,17.36,19.71,22.68
2018,5,Sorghum (yellow),Gambella,0.3918,24.5,23.47,22.7,17.5,22.17,23.38
2018,6,Sorghum (yellow),Gambella,0.396,24.76,24.5,23.98,17.6,21.23,23.98
2018,7,Sorghum (yellow),Gambella,0.4003,24.03,24.76,23.47,21.35,21.0,24.24
2018,8,Sorghum (yellow),Gambella,0.4046,22.11,24.03,24.5,22.7,20.49,24.43
2018,9,Sorghum (yellow),Gambella,0.409,22.79,22.11,24.76,23.98,19.69,23.63
2018,10,Sorghum (yellow),Gambella,0.4134,20.59,22.79,24.03,23.47,17.36,22.98
2018,11,Sorghum (yellow),Gambella,0.4179,19.26,20.59,22.11,24.5,17.5,21.83
2018,12,Sorghum (yellow),Gambella,0.4224,19.4,19.26,22.79,24.76,17.6,20.88
2019,1,Sorghum (yellow),Gambella,0.4276,23.45,19.4,20.59,24.03,21.35,19.75
2019,2,Sorghum (yellow),Gambella,0.4329,26.12,23.45,19.26,22.11,22.7,20.7
2019,3,Sorghum (yellow),Gambella,0.4382,28.03,26.12,19.4,22.79,23.98,22.99
2019,4,Sorghum (yellow),Gambella,0.4436,26.45,28.03,23.45,20.59,23.47,25.87
2019,5,Sorghum (yellow),Gambella,0.4491,27.85,26.45,26.12,19.26,24.5,26.87
2019,6,Sorghum (yellow),Gambella,0.4546,26.86,27.85,28.03,19.4,24.76,27.44
2019,7,Sorghum (yellow),Gambella,0.4602,27.85,26.86,26.45,23.45,24.03,27.05
2019,8,Sorghum (yellow),Gambella,0.4658,26.3,27.85,27.85,26.12,22.11,27.52
2019,9,Sorghum (yellow),Gambella,0.4716,24.01,26.3,26.86,28.03,22.79,27.0
2019,10,Sorghum (yellow),Gambella,0.4774,23.02,24.01,27.85,26.45,20.59,26.05
2019,11,Sorghum (yellow),Gambella,0.4832,22.11,23.02,26.3,27.85,19.26,24.44
2019,12,Sorghum (yellow),Gambella,0.4892,22.62,22.11,24.01,26.86,19.4,23.05
2020,1,Sorghum (yellow),Gambella,0.4968,26.99,22.62,23.02,27.85,23.45,22.58
2020,2,Sorghum (yellow),Gambella,0.5046,29.1,26.99,22.11,26.3,26.12,23.91
2020,3,Sorghum (yellow),Gambella,0.5124,31.05,29.1,22.62,24.01,28.03,26.24
2020,4,Sorghum (yellow),Gambella,0.5204,36.92,31.05,26.99,23.02,26.45,29.05
2020,5,Sorghum (yellow),Gambella,0.5285,37.45,36.92,29.1,22.11,27.85,32.36
2020,6,Sorghum (yellow),Gambella,0.5368,35.87,37.45,31.05,22.62,26.86,35.14
2020,7,Sorghum (yellow),Gambella,0.5451,34.84,35.87,36.92,26.99,27.85,36.75
2020,8,Sorghum (yellow),Gambella,0.5536,33.51,34.84,37.45,29.1,26.3,36.05
2020,9,Sorghum (yellow),Gambella,0.5623,31.38,33.51,35.87,31.05,24.01,34.74
2020,10,Sorghum (yellow),Gambella,0.571,27.02,31.38,34.84,36.92,23.02,33.24
2020,11,Sorghum (yellow),Gambella,0.5799,27.66,27.02,33.51,37.45,22.11,30.64
2020,12,Sorghum (yellow),Gambella,0.589,27.16,27.66,31.38,35.87,22.62,28.69
2021,1,Sorghum (yellow),Gambella,0.6008,34.17,27.16,27.02,34.84,26.99,27.28
2021,2,Sorghum (yellow),Gambella,0.6128,36.03,34.17,27.66,33.51,29.1,29.66
2021,3,Sorghum (yellow),Gambella,0.625,38.06,36.03,27.16,31.38,31.05,32.45
2021,4,Sorghum (yellow),Gambella,0.6375,38.67,38.06,34.17,27.02,36.92,36.09
2021,5,Sorghum (yellow),Gambella,0.6502,42.07,38.67,36.03,27.66,37.45,37.59
2021,6,Sorghum (yellow),Gambella,0.6632,41.41,42.07,38.06,27.16,35.87,39.6
2021,7,Sorghum (yellow),Gambella,0.6765,37.55,41.41,38.67,34.17,34.84,40.72
2021,8,Sorghum (yellow),Gambella,0.69,38.66,37.55,42.07,36.03,33.51,40.34
2021,9,Sorghum (yellow),Gambella,0.7038,37.87,38.66,41.41,38.06,31.38,39.21
2021,10,Sorghum (yellow),Gambella,0.7178,33.69,37.87,37.55,38.67,27.02,38.03
2021,11,Sorghum (yellow),Gambella,0.7322,33.8,33.69,38.66,42.07,27.66,36.74
2021,12,Sorghum (yellow),Gambella,0.7468,35.22,33.8,37.87,41.41,27.16,35.12
2022,1,Sorghum (yellow),Gambella,0.7652,44.92,35.22,33.69,37.55,34.17,34.24
2022,2,Sorghum (yellow),Gambella,0.7841,46.8,44.92,33.8,38.66,36.03,37.98
2022,3,Sorghum (yellow),Gambella,0.8034,51.69,46.8,35.22,37.87,38.06,42.31
2022,4,Sorghum (yellow),Gambella,0.8232,55.9,51.69,44.92,33.69,38.67,47.8
2022,5,Sorghum (yellow),Gambella,0.8434,58.37,55.9,46.8,33.8,42.07,51.46
2022,6,Sorghum (yellow),Gambella,0.8642,57.2,58.37,51.69,35.22,41.41,55.32
2022,7,Sorghum (yellow),Gambella,0.8855,56.39,57.2,55.9,44.92,37.55,57.16
2022,8,Sorghum (yellow),Gambella,0.9073,54.77,56.39,58.37,46.8,38.66,57.32
2022,9,Sorghum (yellow),Gambella,0.9296,54.67,54.77,57.2,51.69,37.87,56.12
2022,10,Sorghum (yellow),Gambella,0.9525,49.01,54.67,56.39,55.9,33.69,55.28
2022,11,Sorghum (yellow),Gambella,0.976,49.18,49.01,54.77,58.37,33.8,52.82
2022,12,Sorghum (yellow),Gambella,1.0,51.48,49.18,54.67,57.2,35.22,50.95
2023,1,Sorghum (yellow),Gambella,1.0222,59.97,51.48,49.01,56.39,44.92,49.89
2023,2,Sorghum (yellow),Gambella,1.045,64.85,59.97,49.18,54.77,46.8,53.54
2023,3,Sorghum (yellow),Gambella,1.0682,65.63,64.85,51.48,54.67,51.69,58.77
2023,4,Sorghum (yellow),Gambella,1.092,67.85,65.63,59.97,49.01,55.9,63.48
2023,5,Sorghum (yellow),Gambella,1.1162,70.75,67.85,64.85,49.18,58.37,66.11
2023,6,Sorghum (yellow),Gambella,1.1411,70.54,70.75,65.63,51.48,57.2,68.08
2023,7,Sorghum (yellow),Gambella,1.1664,68.04,70.54,67.85,59.97,56.39,69.71
2023,8,Sorghum (yellow),Gambella,1.1924,66.24,68.04,70.75,64.85,54.77,69.78
2023,9,Sorghum (yellow),Gambella,1.2189,65.56,66.24,70.54,65.63,54.67,68.27
2023,10,Sorghum (yellow),Gambella,1.246,61.04,65.56,68.04,67.85,49.01,66.61
2023,11,Sorghum (yellow),Gambella,1.2737,56.69,61.04,66.24,70.75,49.18,64.28
2023,12,Sorghum (yellow),Gambella,1.302,59.89,56.69,65.56,70.54,51.48,61.1
2024,1,Sorghum (yellow),Gambella,1.3173,68.72,59.89,61.04,68.04,59.97,59.21
2024,2,Sorghum (yellow),Gambella,1.3327,79.5,68.72,56.69,66.24,64.85,61.77
2024,3,Sorghum (yellow),Gambella,1.3483,79.3,79.5,59.89,65.56,65.63,69.37
2024,4,Sorghum (yellow),Gambella,1.3641,84.79,79.3,68.72,61.04,67.85,75.84
2024,5,Sorghum (yellow),Gambella,1.3801,86.53,84.79,79.5,56.69,70.75,81.2
2024,6,Sorghum (yellow),Gambella,1.3962,79.46,86.53,79.3,59.89,70.54,83.54
2024,7,Sorghum (yellow),Gambella,1.4126,80.81,79.46,84.79,68.72,68.04,83.59
2024,8,Sorghum (yellow),Gambella,1.4291,80.49,80.81,86.53,79.5,66.24,82.27
2024,9,Sorghum (yellow),Gambella,1.4459,77.65,80.49,79.46,79.3,65.56,80.25
2024,10,Sorghum (yellow),Gambella,1.4628,71.36,77.65,80.81,84.79,61.04,79.65
2024,11,Sorghum (yellow),Gambella,1.48,67.41,71.36,80.49,86.53,56.69,76.5
2024,12,Sorghum (yellow),Gambella,1.4973,69.06,67.41,77.65,79.46,59.89,72.14
2015,1,Sorghum (yellow),Harari,0.2882,16.75,,,,,
2015,2,Sorghum (yellow),Harari,0.2905,16.66,16.75,,,,16.75
2015,3,Sorghum (yellow),Harari,0.2929,17.6,16.66,,,,16.7
2015,4,Sorghum (yellow),Harari,0.2952,18.51,17.6,16.75,,,17.0
2015,5,Sorghum (yellow),Harari,0.2976,18.48,18.51,16.66,,,17.59
2015,6,Sorghum (yellow),Harari,0.3,18.63,18.48,17.6,,,18.2
2015,7,Sorghum (yellow),Harari,0.3024,17.47,18.63,18.51,16.75,,18.54
2015,8,Sorghum (yellow),Harari,0.3049,16.58,17.47,18.48,16.66,,18.19
2015,9,Sorghum (yellow),Harari,0.3073,16.23,16.58,18.63,17.6,,17.56
2015,10,Sorghum (yellow),Harari,0.3098,15.14,16.23,17.47,18.51,,16.76
2015,11,Sorghum (yellow),Harari,0.3123,13.92,15.14,16.58,18.48,,15.98
2015,12,Sorghum (yellow),Harari,0.3148,13.76,13.92,16.23,18.63,,15.1
2016,1,Sorghum (yellow),Harari,0.3166,18.26,13.76,15.14,17.47,16.75,14.27
2016,2,Sorghum (yellow),Harari,0.3185,19.54,18.26,13.92,16.58,16.66,15.31
2016,3,Sorghum (yellow),Harari,0.3204,19.52,19.54,13.76,16.23,17.6,17.19
2016,4,Sorghum (yellow),Harari,0.3223,21.03,19.52,18.26,15.14,18.51,19.11
2016,5,Sorghum (yellow),Harari,0.3242,20.6,21.03,19.54,13.92,18.48,20.03
2016,6,Sorghum (yellow),Harari,0.3261,19.66,20.6,19.52,13.76,18.63,20.38
2016,7,Sorghum (yellow),Harari,0.328,21.31,19.66,21.03,18.26,17.47,20.43
2016,8,Sorghum (yellow),Harari,0.3299,20.61,21.31,20.6,19.54,16.58,20.52
2016,9,Sorghum (yellow),Harari,0.3319,19.46,20.61,19.66,19.52,16.23,20.53
2016,10,Sorghum (yellow),Harari,0.3338,17.67,19.46,21.31,21.03,15.14,20.46
2016,11,Sorghum (yellow),Harari,0.3358,16.8,17.67,20.61,20.6,13.92,19.25
2016,12,Sorghum (yellow),Harari,0.3378,17.23,16.8,19.46,19.66,13.76,17.98
2017,1,Sorghum (yellow),Harari,0.3404,20.11,17.23,17.67,21.31,18.26,17.23
2017,2,Sorghum (yellow),Harari,0.3431,18.67,20.11,16.8,20.61,19.54,18.05
2017,3,Sorghum (yellow),Harari,0.3458,21.22,18.67,17.23,19.46,19.52,18.67
